feature	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	T31	T32	T33	T34	T35	T36	T37	T38	T39	T40	T41	T42	T43	T44	T45	T46	T47	T48	T49	T50	T51	T52	T53	T54	T55	T56	T57	T58	T59	T60	T61	T62	T63	T64	T65	T66	T67	T68	T69	T70	T71	T72	T73	T74	T75	T76	T77	T78	T79	T80	T81	T82	T83	T84	T85	T86	T87	T88	T89	T90	T92	T93	T94	T95	T96	T97	T98	T99	T100
S43	0.0011410139444213	0.535043107004029	0.0061064435458106	0.00298738842757801	0	0.00455144977530652	0.0962188437928215	0.00078957482329404	0.00919141421818213	0.00210323094011541	0.00379386217260018	0.00944868106672102	0.00686679213135338	0	1.97062212249949e-05	9.45894021249192e-06	8.81948548739878e-05	9.73389585019212e-06	7.23211140328414e-05	0.000146595592630833	0.0259529079545231	0.000719301656184307	0	0	0.022992452076306	0.00085522412085934	0.000225520149401886	0.000306669769092852	0.0138396471678618	0.00532936364422354	0	0.00515981051126301	0	2.21997681930942e-06	0.00680434743920126	0	0.0250397586034722	0	0.000153284867739256	0.0254532763395427	0.00672197197022503	0.00228665481586252	0.010718238753805	0	7.55288839336043e-05	0.00170792003530331	0	0.000994563725336324	0	0.00150602141155083	0	0	0.0158652575419661	6.81608792595839e-06	0.000771546706460806	0.0144987934529429	0.00540934245639712	0.000453027423357851	0.0313080462297992	0.00497462708188901	0.00339949294690911	0.00586779677395888	0	0	0.000549282614661427	0.0042143009535789	1.94651399490472e-06	0	0.00480577203917259	0.00180230596839509	0	3.47131581013025e-05	0	0	3.82866623587453e-05	0	0.000121699440298953	0	0.00275889068785293	0.00211129149247344	0	0.00450180702196281	2.08829229816046e-05	0.000719162343325999	0	0.012730632296635	0	0	0.00123624314440068	2.45671564709829e-05	0.00638055753926743	0.000246014998726302	0	0.000878213715371272	0.00310360035742299	0.000108426545797423	0	0.000646878558270347	0.000660043564357434
S44	0.0737800066587949	0.249501685019471	8.24923864522705e-05	0.00377308083736145	0.0134708210166177	0.0451865862647916	0.0429572761782126	0.0514383700355468	0.0743228857360799	0.00295944014345108	0.00838018651745829	0.00179637186733365	0.00499996962852699	2.60274329087276e-05	0	4.03361427642329e-05	0.00115086031033794	0.00112495996932152	0.00256196822418845	0.0141472871904141	0.0138529400498987	0.00336431389693548	0	0	0.0160335932587878	0.000480434829058666	0.000209643037584718	0.000241339564141403	0.00735382525491029	0.0101453575506967	0.014804812173578	0.00639528129937982	0	0.0074531742933453	0.002376450931908	0	0.0284654949608316	0.000124940785881607	6.89323507042605e-05	0.000189812281228661	0.00510360603506822	0	0.0139730067444979	0.0208358931028696	0.00132379518368431	0	0.00619855777793165	0.0137824720625837	0	0.00470010865749764	0	0	0.0033907993134263	2.31615255229782e-05	0	0	0.00644759457236995	0.00178861436332412	0.0299455409807163	0.0094672474238115	0.00340051830270822	0.00536469143601234	5.55154010946787e-05	0.00154345757840923	0.00184142798677547	0.00135792929886842	0.00190535318592671	0.000148447936366309	0.0110378862742379	0.000420196224113404	0	0	0	0.0529914051353435	0.000322084115739197	0	0.000102587402618691	0.000890137789569521	0.00259288747361459	0.000726116724447596	0	0.00481444007738797	0	0.00408768855588688	0	0.00462950998475301	0	0.00129995030092267	0.00244667584435673	0	6.67759735009074e-05	4.03946261702728e-05	0	0.000357437449909457	0.000213306064254036	0.00211835054046173	0	0.00262021817173736	3.15521787287176e-05
S45	0.00163321791445475	3.30848941592819e-06	1.06727544466235e-05	0.0135703340108218	0.0622605485370118	0.0198573035921223	0.0556678970186128	0.1815319098446	0.038058623019997	0.0351769567182805	0.0234530475968267	0.000200496762349348	0.00219028658658764	0.000348590978214559	0	0.000443755583818763	0.00496712670259195	0	0.0465099034119628	0	0	6.13728051705871e-05	0	8.32963792696675e-05	0.0381275783426118	0.012348098746607	0.00405200195486236	0.0161503551617862	0.0333855916201678	0.00436004993439485	0	0.00389380264966361	0	0.024006229334344	0.00671984158557465	0.00223741692846959	0.0892759623334389	0	0.0102933722976932	0	0.015319685539442	0.000576725873466623	0.00907912870070191	0	0	0	0	0.0127628424427569	0.00172840068007742	0.000255067725095786	0.000848427246803548	0	0.0177317596106435	0.00037052351451753	0	0	0.013592980662044	0.0435335558102882	0	0.00461233960408754	0.00396559717262083	0	0	0	0.000119123896111739	0.000272505538549182	6.58966237847994e-06	0	0.0156063680768796	0.000209961390852961	0	4.17152518207688e-05	0	0	0.00138251243732662	0	0.000968088167132993	0	0	0.000245055234784169	0	0	0.000126763885705244	0.0130928590369839	0	0.00440638300926615	0	0.0072363154359144	0.00299519346619229	4.92253975078393e-05	0.00377935284578412	7.40032798894029e-05	0	0.00181164877481605	0.000747897371276586	0.000176727850529539	0	0	0.0010325258115828
S46	0.0346636974762112	4.11324468046743e-05	0.0038610440470468	0.00222484050243081	0.061518904446046	0.0444197652099619	0.0303205899525925	0	0.0306709511949741	0.0193198678295085	0.182767141877127	0.0852002389849166	1.80467449519783e-05	0.000564300680272298	0	0.0637254540967067	0.00681324098448043	0	0.0667983995306154	0	0.0167580682021301	0	0	0	0.0743089208440416	0.00024864603018595	0.00240927783137533	6.91327348331243e-05	0.00779977462925293	0.00194686704683544	0	0.048099698071777	0.0117995903273529	0.00159714748153959	0.00472985391443552	0	0.00242192964718415	0	0.0195734110602007	0.000459502565706595	0	0	0.00523991132605202	0	0	0	0	0.00955784972580128	0	0.000897467199582663	0	0	0.00362004224006001	0.00170615757009022	0	0	0.0465621330461986	0	0	0.00396751637835787	0.000244448526850846	0.00240447886555294	0	0	0.00289695264074707	0	0	0	0.0019751676527848	0	0	0.00160841124602956	0	1.12125256409125e-06	0.00195220360563248	0	0.000528482917622797	1.38194674248077e-05	0.00731486585969594	0.000269204633199693	0	0.0037075018119207	0.00296570750200299	0	0	0.0148504236865441	0	0.00116587879988665	0.000377015976356847	0	0.00665965760653063	6.75474716737426e-05	2.0537034760827e-05	0.00323096119385736	0.00377762880010014	0	0	0	0.00022249682750961
S47	0.000326411946454311	4.45346057929409e-05	0.000324435823690284	0.0170455064324592	0.0562474620906631	0.0811195075209278	0.0756893034532263	0	0.0139197577434575	0	0.00883636155912637	6.46747839269084e-05	0.103299450577043	0	7.36022350150377e-06	0	0.000357720020579493	0.0648777330096487	0.00937698409710503	0.00420916935575992	0.00996567001354569	0.0102201881084854	0	0	0.00914745825429748	9.69800933524577e-05	0.000513104343847063	0.000947052952802501	0.00338900482778306	0.00152314435211446	0.00140414197004679	0.0298838064627427	0	0.00338585624502118	0.0030411687994901	0	0.00973120049218616	0	0.000300451848138706	0.0253786278067358	0.00729602379095554	0	0.0164035386705404	0.0970790442751257	0	0	0	0.000155803440875306	0	0.0116255263564288	0	0.000373944055710383	0.000577023785003466	0.00132074179513322	0	0.0953279778177803	0.0186372112122511	0	0.0341170843992595	0.00194948031825459	0.00269718187876805	0.00202911279757139	2.27144686086167e-06	0.0192768685683292	2.33033028304904e-05	0.000343370558881407	0.00784959880236019	0	0.000734091203681924	0.000682422054813628	0	0	0.000167634714816729	0	9.47192679885476e-05	0	0.00122929913002376	2.75632095401481e-05	0.00109317144594546	0.00394951618656338	0.00175354407080928	0.00984008313737458	0.00156801417039273	0.00361787514607059	0	0.00542927232273162	0	0	0.00131101837936257	0	0.000602169174125013	0.00144863466354325	0	0.000254645125478222	0.00270398481263289	9.25387318674605e-05	0	0	0.00032964259133633
S48	0.000117023341420328	0.279306706821793	0.0651177630586557	0.0448116338586828	0.0122750449172143	0.0579869360722848	0.00433542454558478	0	0.00610985027096469	0.0170183651399773	0.0170735416779496	0	5.6559647162643e-05	0.00148841256473006	0	0.00345963533517808	0.00574789908728716	0	0.0164318037166062	0	0.0241630635423074	9.21043246591426e-06	0.0782647969696393	0	0.0177902996644918	0.0111054834564664	0.00895456826696743	0.0176056560602388	0.0177954684835663	0.00342438469306305	0	0	0	0	2.8545604169861e-06	0	3.72720908953866e-06	0	0.000476839169851743	0.00410284374402102	0	0	0.00957515100117842	0	0	0.000238529041756603	0	0	0.00202243512352673	0.0132359560524132	0.000464963617757969	0.029473863613105	0	0.000152559167332461	0.000192832052901681	0	0.000116494413057417	0.00505828990513336	0	0.0126178647958398	1.15967170180801e-05	0	0	0	0	0	0.0552622186128311	0	0.0162470773342014	0	0.000488454829725657	0.000693916437394253	0.000515388052700133	3.46235277425335e-05	0	0	0.00373334441157445	0.00615331050455423	0	0.00164070353304438	0.00123315987078998	0	0.000234035949803227	0	0	0.00136099051907764	0.0142991751336404	0.00722998656053838	0.00959617193281108	0	0.015906946428784	0.000202017450509095	0	0	0	0	0.000131054104432246	0	0.00952169435647742
S49	0	0	0	0	0.06338419794468	0.161510769271217	0.00288549452647084	0	0.00668476699212222	0	0.0363658828638286	2.3781493786074e-05	0	0.00269341667689737	0	0.00177378866478563	0.0316747352871771	0	0.0801099461993866	0	0	5.5164104182545e-05	0	0	0.0291474637470972	0	0.0138100575715955	0	0.0370117041600226	4.4333510966695e-05	0	2.15418044255613e-05	0.000465273954627989	0.217993455429029	0.0440481256026565	0	0	0	4.87700106437572e-05	0.0863031349018216	0	0	0	0	0	0.00028942930766603	0	0.0277565648834176	0	0.000463140511659231	0.000603758477704913	0.0402185938572008	2.77755836737493e-05	0.0056960055672026	0	0	0.0013375967638303	0.00106878337966629	5.48836745180866e-05	0	0	0	0	0	0.000962833326507639	0	7.370313865409e-05	0	0	0	0	0.0032132078914159	0	0	0	0	0.000127844199601255	0	0.0106151617092885	0.000387868277608846	0	0	0	0	0	0	0	0	0	0.000829137066891848	0	0.000187754850064376	0	0.00632801972464953	0.00991809491861466	0	0	0	0.000173089700407737
S50	0	7.81002602092435e-05	8.93044194408919e-06	0	0.00025102666252688	0.0319567814608205	0.0603562021576657	0	0.0142660461084398	0	0.0532327405241058	0.103328897715819	0.0430782895831276	0.000209984547855486	0	0.00648940794783875	0.0110190379607645	1.28551437251565e-05	0.0324295866592322	0	0.013213897797546	0.0267987112331703	0	0	0.0217138972915116	0.0128986659218523	0.0127126951599094	0.0148240619828278	0.0206247335787172	0.0231496496191445	0	0.0319067480636609	0	2.20383204004844e-06	0.0288211271273793	0	2.54099211526836e-05	0	0.0636676443381573	0	0	0	0.00105351527926525	0	0	0	0	0.000899286758328374	0.0103956159873052	0.000888265546183444	0	0.00236321538863654	0.0109250787365719	7.43318068359297e-05	0	0	0.00464790926054801	0	0	0.0119216182770271	2.31904787905022e-06	0	0	0	0.00168287283951677	0	1.84824545423317e-05	0	0.00964914620586282	0	0	0.00122661046978807	0	1.10719131924242e-05	0.00288016193136374	0	0.00169853549389608	0.101806815927566	0.0103987471760542	0.00027735957962065	0	0	7.44403284829646e-05	0.0272780497871895	0	0.00592064159689679	0	0.00341316914470054	0.000965019055374274	0.0107639922779265	0	5.86746691139774e-05	0	0.000442837058049555	0.0146054239164023	0	0	1.23082912912525e-05	0.00965164965338701
S51	0.000212903296430026	0.000164836507121329	0	0	1.31611728983493e-05	7.78319690241007e-05	0.0106799707067226	0	0.0983186520175128	0	0.000101522812815097	6.49348135520376e-05	1.11748913578506e-05	0.0251505752996351	0	0.0274894404369001	0.123212201735073	0	5.97046631871533e-05	0	0.0119130103247032	0	0	0	0.0719511011989778	0	2.42160545030258e-05	0	2.10663233857596e-06	9.93794070129943e-06	0	5.18695674564332e-05	0	1.80000267012458e-05	0	0	0	0	6.90259845638365e-06	2.46142046510378e-06	0	0	0	1.70747191549945e-05	0	0.00131142752867553	0	8.11135773448492e-06	0.0012774925305953	0.00102683751082707	0.00536844445440563	3.86759620776501e-05	0	0.0442445082825446	7.01630188135104e-06	0	0.00159224674647365	0	3.04887186431738e-05	0	0	0	0	0	0	0	0	2.10115401692983e-05	0	0	0	0	0	0	0	0	0.00110295509249718	0	0	0.00102307132114488	0	0	0.000712524928834639	0	0.00392631074048523	0	0	0	0.00243043281124232	3.19324811519623e-06	0	0.000375615544368512	0	0	0	0.000335330626133474	0	0	0.001302696238489
S52	0.000106390126713153	7.64307990723254e-05	0.000707706095487707	0.0500135396636827	2.06279024607362e-05	0.0472225268325924	0.0588739533133116	0	0.0169420152564815	0.0117938509216261	0.0413086403248257	0.0930870397605558	1.56398335299883e-05	0.00145464609659298	0	0.00895889209524488	0.00163474052042159	0.0212941959949338	0.000578444673566076	0	0.00917716483514739	0.00414414136790353	0	0	0.047674688129809	0.00909563368607681	0.00101140157463669	0.00117478323544325	0.0145223697411759	0.00847241286543617	0	0.0912086737278023	0	8.55843740032959e-06	0.00180096996637137	0	0.148791479333858	0	0.0349369519787653	0.0281879509600437	0.0133312033624429	0	0.0248567924000825	0	0	0.000230228975105913	0.000393284241955336	0.0127571925398342	0.00391796753643686	0.021411252158425	0.000190809165542987	0	0.00486734891794221	0.00192465562402633	0	0	0.0171084770066862	0	0.0213902780819097	0.00239692722001533	0.00327545860740459	0.0148746701070287	0	0	0	0.0112219751655738	0	0	0.00283050876408818	0	0	0.000131169853716022	1.04093985460058e-05	0	0.000712443266750365	0	0.00111242207674484	1.05535805558554e-05	0.00747878849958271	0.00866620809528866	0.00108904109133398	0	0.000650218291000489	0	0	0.00464341615961378	0	0.00327661726595024	0.00220349774393808	0.00169449010750502	0.00830908133383942	0.000115864677561151	0	0.00397395693941616	0.00539414617699482	0.000351268513950581	0	0	0.000103686550017835
S53	0.000289314081089776	0.233419371032875	0.0231301837131775	0	0.000222921964307954	0.0236947018380774	0.0738232652246349	0.00586661408389047	0.117601293522761	0.00117463704936683	0.0073497668827026	0.0353201811760926	0.000880556158394155	0.000354398845061032	0	0.00220388619443654	0.0016386879984343	5.99312400952323e-06	0.0137960633337428	0.00277962952505561	0.00513197625019931	0.000330303641138726	0	0.0558153845889655	0.00549256730763527	0.000877437540310203	0.00585100755579251	0.00383529169703073	0.0352123544710637	0.0081871688158149	0.103795559688687	0.0183103322437234	0	0.00974751692379675	0.00325536571162932	0	0	0	0.00615078601332938	0.00767094282330255	0	0	0.00937623962188133	0.0123837410349589	0	6.85443731246988e-05	0	7.39848337184756e-05	0.000503110141822028	0.0101156285542559	0	0.00398711563060915	0.00888924010201521	0	0.00313525021846351	0	0.0059755053390751	0	0	0.0100148913983931	0.00588553718443964	0.00200808111277083	9.61689328411325e-05	0	0.0118788261230139	0.00779218653898287	0.000143024230174936	0	0.0239336559318531	0	0	2.98007716640467e-05	0	0	0.00052655664573862	0	0.000213126911171639	0.000374957929975899	0.00568206889009455	0.00128194647368978	4.21589856495999e-05	0	6.95552256401885e-05	0.000639523932992567	0	0.00468069051895845	0	0	0.000294224710050094	0	0	0.00331167599821604	0	0.00283913577184623	0.000714338725077259	0.00903319774160748	0	0.000590023623431344	0.000210697272443207
S54	0.142064538430376	4.06785895351352e-05	0.0150565558919331	0.0094151405557834	5.65529813678565e-06	1.77138951698735e-05	0.0036644786210955	0	0.0034105119020836	0	0.00739118760445461	6.01816906198308e-05	0.00149428353256388	0.00098234251422653	1.69064927906374e-05	0.00143016263289303	0.187452510477559	0	0.0091605278568101	0	0	0.000258442188953431	0	0	0.0161346104958039	5.84357843572823e-05	0.00049066546784099	0.0145007737082431	0.0338617762136891	0	0	0	0	0.00725276888725335	0.000300266377059368	0	5.12773234709579e-05	0	0.00746036412096871	1.97808510589383e-06	0	2.15057675223464e-05	0	0	0	0	0.0319174858079982	0.00675731750691567	0	2.67786239622703e-05	0.000331953946954361	0	0	0.00682070104088529	0	0	0.000475477653869571	0	0	0	4.88387030940097e-06	0	0	0	0	0.0203322646496365	0	4.13280380021569e-06	0.00728190890925235	0	0	0.00112901785630424	0	0	0.000360872101373309	0	7.9307705382536e-05	0	0	0	0	0	5.61777568847017e-05	0	0	0	0	0.00160919448506982	0.0137515842283061	0.0046400824922822	0.00298333871253597	8.57569215895035e-07	0	0.00157019938234692	0.000316769603417587	0	0	0	0.000144740748276724
S55	0.0263479989333221	0.539729660459219	0.00238108334705669	0.00932405557316227	4.78824759298662e-05	0.0412964515961561	0.0604496335794043	0	0.0194878548101057	0	0.00775851146665393	0.000296782051608072	0.000322276829117703	3.07283356836854e-05	7.87929783778236e-05	6.13848503207781e-05	0.000602277809592605	0	0.0161756586113262	0	0.00620115906667805	0	0	0	0.00381270875419416	0.00260400927345867	0.00307440471899295	1.34396388726068e-05	3.69093553374963e-05	0.0352737901990681	0	0.0214033664245887	4.40270266113689e-05	0.000110505548868274	0.00642537803051626	0	0.000210851488859597	0	0.0224077144882866	1.9250825007393e-05	0.00433800016948692	0	0.000845997645061219	0	0	0.00289693360928487	0	0.0117110681081093	2.68702816074579e-05	0.000109605876670451	0	0	8.29879475237276e-05	5.44230055137004e-05	4.15466964067413e-05	0	0.00168714477178526	2.0465540640308e-05	0	0.00203591185787461	2.55298423781684e-06	3.84109432710995e-05	0	0.0365861931441702	0.00208542879861011	0	0.0200339969926934	0	0.00485375706657126	0	0	0.000887546134840654	0	0	0.000559558181273133	0	0.000951429927143184	5.59405642868012e-05	0.0409413891429166	0.000773909942435538	5.73923694869087e-06	0	0.00362170630721316	0	0.000531320501183525	0.00381234607992751	0	0	0.000471826089701178	0	0	0.000104737528035249	0	0.00242504455780954	0.000737133814944934	0.000801222906275961	0	2.53550335189314e-05	0.00010800957776085
S56	0.00979382587157373	0	0.00995343832620964	0	7.90970994607535e-05	0.0315151135339566	0.0797074045806636	0.0274589273840765	0.060235159747282	0.0374726693269475	0.0114757437803344	0.0169167439992042	0.000399327610977015	0	0	0	0.00627254347019231	0	0.03827725306801	0.000947444080375334	0.0212350042007973	0.00960748291679153	0	0.00101206102902248	0.00891231284926035	0.00614707412342344	0.00350867109674758	8.71062383308098e-06	0.000127530200372267	0.00225586144245575	0.0547052717365938	0.00962947911329454	0	0.0700300972772952	0.00916880744832504	0.000334613428232656	0	0	0	0.0150863795117231	0	0	0.00318949551549416	0	0	0	0.00104755948432665	0.000186528524454418	0	0.0281446482950737	4.18122402772563e-05	0.000658486178579419	0.0320328514394684	6.84627920556975e-06	0	0	0.007671291585329	0	0.0734053399588822	0.00354531491837308	0.000254161206114404	0.00248337902264099	6.74462444898535e-06	0.0183752719260627	0.00053048052143469	0	0.0196998993353841	0.00553673703644297	0.00264693700875297	0	0	0	0.000156877853405295	0.000160126849855327	0	7.86937057747066e-06	0.00131692006674156	0	0.00010862344677651	0.0578977076437994	0.0346531869611139	0	0.00150811857217156	0	0.00142386388317703	0.00776950641260618	0	0	0.000700528165195357	0	0	0.0255715308861206	0	0.00383795229300169	0.000563938356821898	0.000123181086040869	7.15153950988876e-05	0	6.47139923662092e-05
S57	0.000309555890474659	0.157642707730009	0.00031226130887008	0	0.0515689487733656	0.0341507183026341	0.0784653400502965	0.000292680709972524	0.015454124174275	0	0.00342864324351738	0.000251298407579684	0.0626110423524787	0	0.158648439220166	6.74525971493644e-06	0.00329694955321021	0.000808478071427274	0.00880313746752192	0.000403774543098723	7.32191417072378e-05	6.78496735697502e-05	0	2.95279121600772e-06	0.00477317064381486	0.00043611453089931	0.00154919558014979	0.00503688210434647	0.00350072863965645	0.00413898819433587	0	0.0182261994712648	0	0.00581286602217479	0.00246787954056052	0	0.000112465721249308	0	0.00113130713404258	0.00340487538425723	6.32296962916872e-05	0.000706422870907422	0.00392492363407498	0.00146676123355486	0	0.0763008323061193	8.98233178798416e-05	0.00233522898389949	0	0.00142663729624687	6.43528346285765e-05	0	0.000305272647360597	1.17948162927592e-05	0	0	0.002091857493061	0	0.00686595786310341	0.00276861012515676	0.0035744251399663	0.000180660468166546	0	1.75732432029427e-05	0.000617018856012829	0.0008761232240784	0.0142059190114326	0	0.00170946679571258	0	0	0	0	9.19629711869696e-07	5.46728723737624e-05	0	5.79096483353283e-05	0.00211227544746652	0.000587666054080447	9.22191677518744e-05	6.12615979584556e-05	0.00377672480019964	5.51699609629414e-05	4.04911955137417e-06	0	0.00334108723794936	0	0	0.000237273972443687	0	0.00109822971409005	0.00495195820869039	0	0.000203674311533532	0.000164993069887235	0	0	0.00116578905950262	5.66390868367119e-05
S58	0.000260523545503757	7.87460400699519e-05	0.00403044048740296	0.01798292015101	0.0113734614471136	0.177517741588499	0.0783622451614533	2.71791384206287e-06	0.0205159951173947	0.00105037016788257	0.00716052150308715	0.00659912567057335	0.00173920867489437	0	0.000129676599943807	3.19912607004046e-05	0	0	0.0124536629833338	0.00362496890524562	0.00260159816993473	0.0128436272156192	0	1.76792593839424e-05	0.014046808560375	0.00272782241953286	0.000904576381427206	0.0287650091249891	0.0165767004958633	0.0060572253002742	0.0630097400701839	0.0414482490655016	0	0.00661738238923321	0.00592585345080563	0	0.0850793092726321	0	0.00142594670041908	0.00418328783917358	0.00354886908955483	0	0.00302374032100725	0.00201606575484658	0.000917098847748269	0.000160054164092693	0	0.000522950058284935	0	0.036538609662475	3.2461300684273e-05	0.0058801452715809	0.0209369424962291	0.00118552548565269	0	0	0.0041860706807611	0	0.0294332267659035	0.00467623751519824	0.00413990490025423	0.0154858837719895	0	0	0.00793378202083532	0.00443933644185719	2.75342024586707e-06	0	0.00769282976392419	0	0	6.30354184621842e-05	0	0	0.00779419638764299	0	0.00241798850658166	0.00174216448311884	0.00902978758328287	0.0356486696848836	0.000588004963667371	0.0198064891430887	0.000196619035545755	0.00883617502650718	0	0.00823198901343809	0	0	0.000626651162855995	0	0.00339429512849429	0.0212009681570988	0	0.00525352270331359	0.00150515718583875	9.77533482958031e-05	0	0	0.000284389884012856
S59	0.116324527522748	0.000692109707857901	0.109144905071515	0	0.00018059381380298	0.000195540715650417	0.000265190944389698	0	0.00595133259787133	0	0.000100290437042275	0.000128695570789502	0.000422333135169069	0.00353257187192183	0.000674062464514842	0.0580789861480854	5.6305994203935e-05	0	9.6424283917178e-05	0	0	8.45361891751088e-05	0	0.0677891300793958	0.0124758360433072	0.000136328470875391	7.15570867980034e-06	3.54674482375485e-05	3.03663129398677e-05	1.49192393123731e-05	0	0.0015644893515898	0	0	4.9125971035877e-05	0	7.3567706069601e-05	0	0	3.28066909590304e-05	0	0	0.00556632648227031	0	0	0	0	7.0140345695407e-06	0.0243464237559118	0.00480245707770329	0.258521795754726	3.94637229693207e-05	0	0.0649130941344598	0	0	0.00016436765234332	0	0	0.00278230955373322	2.07747765550546e-05	0	0	0	0	0	2.24168975663284e-05	2.83990174586662e-05	0	0	0	0.0123537385339643	0	0	0	0	0	0	0	0.000640951712084804	0.000634772177935166	1.17590479134564e-05	0	0	0.099063859357161	0	0	0	0.000540692255131729	0.00964145047652287	0	0.000180731369525511	0	0	0	0.000659850155083445	0.000268652563353789	0	0
S60	0.000435615685079568	8.00354837633582e-05	1.2809898974612e-05	0	0.000828946071474533	0.0332775794288102	0.490467623515225	2.69558507599893e-05	0.0529134987513954	0.000387350172412568	0.00129931479363108	0.130065029090524	0.00439213707127935	7.18219160575213e-05	2.85882196866386e-05	4.01873233891744e-05	2.69214854875825e-05	0	0.000451187056053719	0	0.0372821554814318	0.00055107391277252	0	0.000203038523840108	0.00557482983535992	2.45367758811909e-05	0.000223075394149658	0.000284440474725822	0.027551824996791	0.020940155548738	0	0.00185670774030032	0	2.32257021191645e-05	0.000943913896057575	0	0.007265310475811	0	0	0.0169209070379145	0.00298839011907314	0	0.00043378221171192	0	0	0.00148179413667187	0	0.000199799734175129	0.00474425324143261	0	0	0	0.00909994499955601	0	0.000856740439976752	0	0.00152471087996647	0	0.0298878069839136	0.00144924772028184	0.0276258408532326	0.0259264770755742	0	0	0.0101518458619205	0.00432941475229426	0.00555028177338742	0	0.00133752664317426	0	0	0.00227602686031046	0	0	0.000174562822805662	0	9.2660983368509e-05	0	0	6.31532686991399e-05	0	0	0	0	0	0.000444288790910479	0	0	0.00307919124715951	0	4.14455224861361e-06	5.02689937092702e-06	0	0.000880644871616713	0.00136150044217762	1.59457079994044e-05	0	0	6.32837666360104e-05
S61	0.00326351915033237	0	0.0443680047731664	0.00388424757744758	0.0994592412968539	0.0142532911401583	0.0205225076577215	0.387307524130417	0.0181039260996598	0.112756844499031	0.0177841574752212	0.00047434115954458	0.000274362979455565	0	0	0.000183962017261447	0.00854717728163658	0.0449890732706407	0.00143586811913116	0	0.0214369812808008	0.00385274508473991	0	0.00987104633464016	0.0108949302838753	0.00184261505225557	0.00287275582627904	0	0.00836436014363369	0.00545222872102397	0	0	0.000342741205645193	0.000100812826502445	0.0243034398105507	0.000218222906784743	0.000378140473884933	0.00872584642553032	0.000815545851283685	0.000426097104587782	0.0298305939555384	0	0.00769844471610769	0	0	0.00102997299409205	0	2.75223769257814e-05	0	0.000552949037078345	1.08023887654471e-05	0	0.0013156006250696	5.55518086473041e-05	1.68052745653179e-05	0	0.00356849097378488	0.00259766614605547	0	0.00412328862148095	0.000921306502480307	0.00731883559978569	0	0	1.79729420963448e-05	0.000365522885177715	4.65218851189598e-05	0.000600723263078572	0.00120000634225875	0	0	3.95927552284332e-05	0	2.67114581023555e-05	2.42935970631198e-05	0.00171778798305507	0.000580242401888462	0	0.000959421809518046	2.78368571922609e-05	0	3.9401311969496e-05	0.00111566294538973	0	0	0.00377553079895649	0	0.00370259026289828	0.00110264443277902	0.00143894807336612	0	1.23658371340633e-05	0	0.00125016806252328	0.000587007541714808	0.000554538088326326	0	0	0.00251511209218064
S62	0.00107995505102607	0	2.09515653496167e-05	0.00891861398951523	0.0378834562911947	0.0448276942382793	0.0829562221008977	0.0241580115170226	0.0186960383381434	0.0101107054491428	0.0196284787338929	1.56825808475575e-05	0.0348780684571433	7.18216198895003e-07	0	9.76434424712892e-05	4.81503863220506e-06	0.359401481992166	0.000988026100691936	0.0001013776218817	0.00519264504234972	0.00191635361740515	0	7.28634299173793e-06	0.00297659916847213	0.0165298226577264	0.000697933624301778	0.00695392411663859	0.0125355645041993	0.00574541886955441	0	0.0190314466347038	0	0.00428452669132468	0.00503011173216928	0.00048321699242861	0.0203003147326864	0	0.000687024469101775	0.0153671684283735	0.0192565417241965	3.05219126208571e-05	0.00526136282787893	0	0.114492824534889	0.000955216153385666	0	0.00128041234135386	0	0.000675810115597361	2.27311187340896e-05	0	0.00720020279433693	0.000374348435503029	0	0	0.00891239533552717	0.00674033859518434	2.91872635662588e-06	0	0.00113018244891916	0.00517265252300871	2.33394259745265e-06	0	0.00259004458895233	0	2.60348409359551e-06	0	0.00312589643388282	0.000319820005258399	0	0	0	0	0.00449956114675518	9.71508738161706e-07	0.00148091466187234	3.64163786910145e-05	4.28213705677347e-06	0.000112831439888474	0	0	3.81923005613095e-05	0.00212076479119868	0	0.0056072810559949	0	0.000697578115663464	0.00239769430752575	0	0	6.1621771565987e-05	0	0.00127562611125032	0.00122406463090652	0	0	2.8143499382951e-05	0.0033671035507956
